,Merchantnumber,all_transactions,sum_amounts,harmonic
11174,62006362047226,4,4022,0.0134416157784
11175,62006362054552,4,4015,0.110701981051
11176,62006362100425,3,3009,0.016073080481
11177,062006362020050,11,76215018,0.0832859012097
11178,62006362052670,13,40057,0.169889409571
11179,62006362058373,76,6806024,1.60684506004
11180,062006362020324,60,10262530,1.25645406004
11181,62006362058379,9,45020,0.132135181072
11182,62006362118718,246,28972018,0.578928700665
11183,62006362123414,8,15105015,0.0163946909429
11184,62006362069079,4,4023,0.014516288987
11185,62006362059733,6,605027,0.0229665625362
11186,62006362044362,6,6022,0.117170815397
11187,62006362068281,4,4016,0.0225683196934
11188,062006362010121,25,63552068,0.247594872426
11189,62006362047839,3,3012,0.0189972508411
11190,62006362065465,9,11507023,0.0877633320841
11191,62006362110403,1,1004,0.00314465408805
11192,62006362067804,1,1003,0.00314465408805
11193,62006362102872,3,3009,0.0100334448161
11194,62006362108429,16,4724030,0.0490306218751
11195,062006362030922,15,51047,0.135282762019
11196,62006362108338,4,932007,0.0130111798934
11197,62006362053196,3,3015,0.0210337122316
11198,62006362044519,41,128254016,1.6254800493
11199,62006362064367,9,37039,0.0719301812589
11200,62006362057533,9,36027,0.154899693407
11201,62006362130791,66,50604007,0.123314294081
11202,62006362133724,8,1674007,0.0148251346693
11203,62006362129154,150,30703010,0.283549023235
11204,62006362131394,34,3447007,0.0636015881312
11205,62006362130732,126,48853009,0.2374947912
11206,62006362118569,40,806504016,0.0852801702893
11207,62006362132545,4,5003007,0.00747335594612
11208,62006362126325,8,112504013,0.015458691997
11209,62006362113298,36,171914631,0.0876954172085
11210,62006362113354,3,3011,0.00678013841944
11211,62006362121764,5,403011,0.0110183569105
11212,62006362117123,6,6022,0.0135516122966
11213,62006362119928,5,5017,0.010785066576
11214,62006362106458,4,4014,0.0138313541379
11215,62006362107948,3,3014,0.00991249212863
11216,62006362108344,6,6023,0.0156812336433
11217,062006362035090,28,10198016,0.271112419306
11218,62006362058551,20,71231140,0.415819200935
11219,62006362056276,4,20003012,0.0754698433211
11220,62006362055931,9,36038,0.156885568205
11221,62006362054567,14,68047,0.173881160726
11222,62006362061468,8,35024,0.128526263489
11223,62006362043096,1,1004,0.010989010989
11224,62006362057994,11,38035,0.126889995334
11225,62006362041460,7,7028,0.125299245212
11226,062006362024570,6,15020,0.0901181401181
11227,62006362063253,3,3011,0.0516247379455
11228,062006362031165,9,118008064,0.10982096335
11229,062006362033609,2,2008,0.0551282051282
11230,62006362052700,3,3011,0.0907407407407
11231,62006362050512,10,46038,0.181060606061
11232,62006362060282,3,3012,0.0711339385252
11233,62006362051596,3,3009,0.046875
11234,62006362054902,2,2007,0.0307692307692
11235,062006362038317,2,2008,0.0485632183908
11236,62006362068352,3,3011,0.0193179653267
11237,62006362107152,16,8956110,0.0513767065471
11238,62006362054177,5,5017,0.0682427900738
11239,62006362119037,8,3075019,0.016329505407
11240,62006362067735,12,384033,0.0704758908065
11241,62006362105782,12,1327035,0.0388053910582
11242,62006362104922,13,1338039,0.0431146274407
11243,62006362128478,19,46302007,0.0360558099887
11244,62006362129270,83,56543011,0.15498676802
11245,62006362126562,15,101904011,0.0286519505117
11246,62006362130387,20,703733009,0.0376809896151
11247,62006362109173,13,40039,0.0328615499229
11248,062006362030977,2,2008,0.00540217834469
11249,62006362106862,7,25017,0.0203993724452
11250,62006362103008,24,39627061,0.0755914484907
11251,62006362117452,9,764015,0.0213223204041
11252,62006362054193,1,1007,0.030303030303
11253,62006362062507,1,1004,0.025641025641
11254,62006362064281,5,14015,0.0334409304191
11255,62006362109551,3,12007,0.0093091061543
11256,62006362101576,10,99035,0.0282715040672
11257,62006362050585,12,57046,0.086107869967
11258,62006362065337,48,26756060,0.352532297687
11259,62006362059838,29,4911024,1.07903284067
11260,62006362100686,12,3355019,0.0346569209109
11261,62006362119206,9,1206024,0.0193950833639
11262,62006362042323,8,8015,0.0464429490136
11263,62006362121182,3,3011,0.00666771104627
11264,62006362115644,11,7692140,0.0247139609916
11265,62006362066708,1,1002,0.00578034682081
11266,62006362045917,1,1004,0.0172413793103
11267,62006362051742,2,2011,0.025641025641
11268,62006362061546,3,3013,0.0347319347319
11269,062006362017844,9,588011,1.08882783883
11270,62006362047051,1,1004,0.00287356321839
11271,62006362049705,5,14015,0.100977316167
11272,62006362049481,3,3011,0.0925925925926
11273,62006362042990,5,5016,0.0234504179316
11274,62006362046914,5,5019,0.042580508922
11275,62006362060367,3,3011,0.15
11276,62006362116410,9,1345006018,0.0210364868946
11277,62006362120334,7,7023,0.0150422376049
11278,62006362121100,6,6024,0.0128240489475
11279,62006362121368,5,5020,0.0109372564947
11280,62006362123127,5,5015,0.0101295311263
11281,062006362037818,4,4020,0.146666666667
11282,62006362062168,3,3011,0.0707282913165
11283,62006362065212,2,2008,0.0206766917293
11284,62006362045341,1,1004,0.0322580645161
11285,62006362057973,3,12008,0.0383556254917
11286,62006362059214,2,2011,0.0645161290323
11287,62006362041483,4,4013,0.132258064516
11288,062006362015463,2,2011,0.0989247311828
11289,62006362107256,6,15017,0.0192956464385
11290,62006362100558,8,8033,0.0371512279082
11291,062006362015623,3,12008,0.0675742330078
11292,62006362118225,12,813019,0.0276651999393
11293,062006362004933,19,1271044,0.133516193698
11294,62006362104633,1,1002,0.00380228136882
11295,62006362104670,3,3019,0.0113636363636
11296,62006362053556,14,12413012,1.33437387894
11297,62006362043764,2,2007,0.0740740740741
11298,62006362055827,2,2007,0.0740740740741
11299,62006362119201,8,17027,0.0173185946199
11300,62006362114293,11,30606023,0.0263954081951
11301,62006362113323,43,6604042,0.118164195325
11302,62006362120475,13,78645019,0.0277666522449
11303,62006362057976,1,1004,0.027027027027
11304,62006362048579,1,1004,0.00235294117647
11305,62006362119424,4,4012,0.00941176470588
11306,62006362100126,10,10039,0.0262216528153
11307,62006362050317,16,70061,0.187136478986
11308,62006362055138,2,2011,0.0231221598503
11309,62006362116587,2,2007,0.00486618004866
11310,62006362066219,8,90205019,0.0674882171239
11311,062006362005502,9,883015,0.448076923077
11312,62006362131965,20,14003007,0.0380157493587
11313,62006362129845,13,5102007,0.0245640362876
11314,62006362129776,65,5257507,0.122514358827
11315,62006362052106,1,1004,0.00245098039216
11316,62006362059242,12,394774016,0.246519436731
11317,62006362130592,2,2007,0.00383282424812
11318,62006362058810,5,5026,0.163203463203
11319,62006362045158,2,2013,0.0395604395604
11320,62006362044115,7,46003015,0.58630952381
11321,62006362053073,3,3015,0.121374458874
11322,062006362023095,3,3015,0.0916256157635
11323,062006362029420,8,17028,0.0291961196617
11324,62006362102093,9,108034,0.029282061822
11325,62006362064232,5,23023,0.0502799087705
11326,62006362060655,12,5555020,1.31696703403
11327,62006362046054,4,4017,0.11091137626
11328,62006362060212,3,3009,0.115384615385
11329,062006362002259,6,6030,0.118038163387
11330,62006362101838,7,7033,0.0266799638469
11331,62006362067797,5,8103011,0.0182540514681
11332,62006362102015,5,14018,0.0179565074302
11333,62006362100354,4,4012,0.015012544117
11334,62006362105321,2,2005,0.00742117582266
11335,62006362100259,7,25022,0.0240946291304
11336,62006362064152,9,278016,0.101075200702
11337,62006362053649,2,2006,0.0769230769231
11338,62006362046376,1,1002,0.0384615384615
11339,62006362047500,14,41045,0.239718103248
11340,62006362107929,3,3012,0.00846045275479
11341,62006362124925,4,53011,0.00777491396147
11342,62006362129480,5,10222007,0.00960386942882
11343,62006362129493,71,14247007,0.135803773322
11344,62006362131772,101,24211007,0.190369670056
11345,62006362124556,18,1870149352,0.036070530682
11346,62006362046316,1,1002,0.00348432055749
11347,62006362039874,3,3010,0.00991362912302
11348,62006362055054,2,2007,0.08
11349,62006362057451,1,1004,0.04
11350,62006362053356,2,2007,0.0392156862745
11351,62006362122986,21,1903011,0.0413760559421
11352,62006362110846,9,126025,0.0250970136247
11353,62006362051111,1,1002,0.0357142857143
11354,62006362054973,2,2007,0.0714285714286
11355,62006362050074,2,5001000,0.176923076923
11356,62006362111986,7,52007,0.0206336602642
11357,62006362069348,5,14015,0.0279585188422
11358,62006362107938,9,9034,0.0289483458826
11359,62006362108065,4,4018,0.0126325422245
11360,62006362113410,2,2007,0.00518134715026
11361,62006362131659,40,12273507,0.0745194358324
11362,62006362133533,151,16283507,0.280924810402
11363,62006362127381,77,123904016,0.144312571247
11364,62006362126923,4,4015,0.00759286673943
11365,62006362131861,18,37903010,0.0334761141797
11366,62006362132382,1,1004,0.00186219739292
11367,62006362133442,8,3746007,0.0148666458446
11368,62006362133924,10,2542007,0.0185426960525
11369,62006362123757,4,4015,0.00809655346456
11370,62006362129316,3,3011,0.00580697056847
11371,62006362127086,6,1463011,0.0114800383604
11372,62006362131495,30,10486516,0.0557684850562
11373,62006362133949,27,4520007,0.0499966150877
11374,62006362131662,2,2007,0.00371057513915
11375,62006362130972,33,7222007,0.061571830768
11376,62006362129950,2,101004,0.0037174849625
11377,62006362131127,18,527609485,0.0339374001442
11378,62006362127182,7,2611004,0.0131578980399
11379,62006362133203,23,2967035,0.0427270331821
11380,62006362132181,2,2007,0.00371057513915
11381,62006362131671,10,2652007,0.0186325386747
11382,062006362000633,1,1004,0.0188679245283
11383,62006362102847,1,1002,0.00454545454545
11384,62006362131562,19,8574016,0.0352829893347
11385,62006362128689,28,64513007,0.0525186902285
11386,62006362134531,8,1511009,0.0147874306839
11387,62006362132360,98,30622007,0.182569768575
11388,62006362128293,6,154015,0.0114279227663
11389,62006362131952,3,3011,0.00559079706492
11390,62006362124949,23,12924009,0.0465631905706
11391,62006362115683,20,1370025017,0.0442785096037
11392,62006362130935,6,842007,0.0111421091329
11393,62006362131656,2,2007,0.00369685767098
11394,62006362132279,6,603009,0.0112226366658
11395,62006362126292,16,43742011,0.0308274528241
11396,62006362132432,4,3052007,0.00745594458047
11397,62006362063396,6,6029,0.0426433807227
11398,62006362061552,19,1500115016,0.103315323841
11399,62006362067418,3,12006,0.0208786208988
11400,62006362042450,1,1004,0.00662251655629
11401,62006362047842,2,2008,0.0123747342848
11402,62006362065823,11,38026,0.0799179366544
11403,62006362119070,3,3011,0.00667303125994
11404,62006362133962,22,16089019,0.0408371322072
11405,62006362127973,2,2008,0.00371747211896
11406,62006362130507,7,69904011,0.0129733337646
11407,62006362131577,10,38322007,0.0187347142948
11408,62006362119618,8,20225019,0.0168257851455
11409,62006362132686,2,2007,0.00371747211896
11410,62006362114009,5,23011,0.0137411883393
11411,62006362125438,4,4022,0.00789226091892
11412,62006362119831,27,62367023,0.0564809260827
11413,62006362122790,5,24015,0.0102993470398
11414,62006362069588,11,11046,0.0286228427207
11415,062006362032227,6,200014019,0.182826246334
11416,062006362035905,4,4016,0.0141094795725
11417,62006362127108,12,22108034,0.0236731054073
11418,62006362101273,5,14018,0.0180953529299
11419,62006362048899,2,2008,0.0122362712744
11420,62006362065824,5,14013,0.0511824368126
11421,62006362065325,7,16028,0.0468579447996
11422,62006362053698,8,26035,0.170093086796
11423,62006362045381,1,1004,0.0588235294118
11424,62006362050462,1,1004,0.0588235294118
11425,62006362059079,2,11004,0.111111111111
11426,62006362041168,2,2011,0.10101010101
11427,062006362017080,3,3012,0.0936674436674
11428,62006362102473,9,9035,0.0294026788408
11429,62006362058621,3,3015,0.111111111111
11430,062006362029966,3,3015,0.0980861244019
11431,62006362065392,5,14018,0.0158691206544
11432,062006362026735,2,11004,0.00613496932515
11433,62006362100124,5,14018,0.0159259259259
11434,62006362045860,9,2415024,0.149770621245
11435,62006362128279,15,4150416,0.0283430069351
11436,62006362126523,4,4015,0.0077445503341
11437,62006362124533,3,3012,0.00600358024993
11438,62006362129886,1,1004,0.00196850393701
11439,62006362109782,3,12006,0.00923520923521
11440,62006362132418,18,8585019,0.0336922465386
11441,62006362128598,3,3011,0.00579072750596
11442,62006362133520,2,2007,0.00373831775701
11443,62006362064328,2,2005,0.00756362596511
11444,62006362121970,6,819023,0.0121511844944
11445,62006362102529,3,3011,0.0117661422009
11446,62006362101138,3,3011,0.0117661422009
11447,62006362128289,4,391004,0.00780490029183
11448,62006362125339,4,4015,0.00806315521898
11449,62006362126663,11,65018,0.0212486392188
11450,62006362114433,2,2007,0.00561797752809
11451,62006362126240,102,21241016,0.204187623941
11452,62006362127181,87,7732007,0.166443316691
11453,62006362129399,4,4015,0.00758789928392
11454,62006362129569,3,3011,0.00587084148728
11455,62006362127627,24,2792792,0.0454828869726
11456,62006362132823,4,67007,0.00750469043152
11457,62006362131565,18,39900000,0.0339864692252
11458,062006362030599,3,3012,0.0318552082473
11459,62006362127319,18,3023011,0.0348824969375
11460,62006362132675,2,2007,0.00375234521576
11461,62006362132663,5,2082007,0.00934945127604
11462,62006362130358,3,20002007,0.00574779631383
11463,62006362130629,4,13012,0.00757976315504
11464,62006362131305,1,1002,0.00188679245283
11465,62006362125016,4,4015,0.00805547674054
11466,62006362127809,3,3011,0.00588679245283
11467,62006362129215,1,1004,0.00188679245283
11468,62006362127912,1,1004,0.00188679245283
11469,62006362040791,4,13009,0.00867412276957
11470,62006362064131,2,2007,0.0227272727273
11471,62006362130138,2,2007,0.00387596899225
11472,62006362130441,2,2007,0.00386848642663
11473,62006362127740,24,20725017,0.0467294804549
11474,62006362127878,6,913011,0.0119781613323
11475,62006362130961,3,3009,0.00581395348837
11476,62006362121439,6,6023,0.0125459179057
11477,62006362132828,3,202007,0.00561799066241
11478,62006362131455,3,12007,0.00573617968967
11479,62006362130423,6,30702007,0.0113822356881
11480,62006362125478,9,349023011,0.0182403680805
11481,62006362131242,2,2007,0.00383143168565
11482,62006362131306,12,20049493,0.0226717091815
11483,62006362131350,61,25273007,0.115599547582
11484,62006362123624,17,1307015,0.0338820035214
11485,62006362113251,3,3009,0.00565008025682
11486,62006362053460,12,48049,0.197043430272
11487,62006362130595,2,2007,0.00386101825039
11488,62006362127440,2,2007,0.00386847195358
11489,62006362129617,9,13702007,0.0172211118309
11490,62006362128055,11,4756025,0.0215679438133
11491,62006362130131,2,2007,0.00385356454721
11492,62006362128361,9,366553012,0.0175964251106
11493,62006362128956,3,422007,0.00576196149377
11494,62006362129177,10,2171510,0.0192176871219
11495,62006362127658,2,2004,0.003945018733
11496,62006362126302,9,151272007,0.0176104116886
11497,62006362130819,3,102007,0.00572885368296
11498,62006362131329,1,1004,0.0019120458891
11499,62006362126318,18,1539016,0.0362764877908
11500,62006362131307,2,2007,0.0038240917782
11501,62006362130941,2,2007,0.0038388281627
11502,62006362131255,6,1933011,0.0115090880111
11503,62006362128455,3,202007,0.00579150579151
11504,62006362128297,4,203011,0.00763178580958
